3.202395075985831063e+00 -3.908067986995289456e+00 2.316654498155527264e+01
1.267898944159911423e+01 6.827545226032212256e+00 4.428919803374382980e+01
-2.993254173491265391e+01 2.143058086379597427e+01 -2.753985327251897530e+01
-2.763650258085101896e+01 -7.619283941620234035e-01 -1.414562828266081063e+01
-4.904885933551201305e+01 3.522121951838223630e+00 3.382020518211388094e+01
2.488549742460268277e+01 5.600685722579122228e+00 -5.598196548822991758e+01
8.456422030002295287e+01 -1.368683990358805724e+00 1.853172441433541096e+00
-1.376365914668739379e+02 -2.222503751564404340e+01 -8.088164140187419804e+00
1.193501720659812833e+02 -3.833647600793503329e+01 2.030213154175793377e+01
-5.750524173282299500e+01 4.612973961409907275e+01 1.052986929991669918e+01
1.026579853986157964e+01 7.652460104687375697e+00 -4.392119061902945987e+01
-1.157691416159399722e+02 2.691422942203978508e+01 5.173839194607300129e+00
-3.183493181807997274e+01 -1.034380404051594660e+01 5.259504653905411686e+01
-4.241800393561621974e+01 2.160071003536149092e+01 -4.008456881171763087e+01
7.503724579740021738e+01 4.657266479718466634e+00 -1.678687884922068463e+01
2.327026693906718435e+01 1.944284508104905740e+01 4.005425112441660929e+01
2.513556394334678856e+01 7.890570422150128138e+01 7.399980845653793438e+00
3.289403386005861574e+00 -1.323842249219143063e+01 -9.815530274518387444e+00
4.109987675301884025e+01 -1.512447791016797538e+01 -1.600376955173697624e+01
-7.388768964931017535e+01 1.281131777521144599e+01 -3.059212718583430757e+01
-2.757353550063883318e+01 -2.364883002503814780e+01 -9.558668550262108710e+00
1.212198272772984922e+02 3.285977802246962653e+01 1.313885138821987475e+01
2.778948220982612227e+01 1.898939883075332791e+00 2.246038779312198130e+01
-3.423703946886015359e+01 -2.139253443263412890e+01 2.239061973637470970e+01
1.563943747930333394e+01 -4.668490980954985936e+00 -1.393865913423613545e+00
5.863846088752612928e+01 2.596718132493699827e+01 2.847328459917493149e+01
-1.280119355984738547e+02 2.512060445769139605e+01 -4.028684708846405016e+01
-1.321888916374030316e+02 2.591397901088044620e+01 -2.912030393313141730e+01
2.017271070399285104e+00 3.969828119538400646e+00 8.252569618512653804e+00
