5.302115778417400804e+01 8.729312264914840469e+00 -1.851203324315070375e+01
1.254106747874708105e+01 -1.322984805490527194e+01 -2.065996504404913381e+01
1.958183006358794032e+01 2.591276006614430116e+01 9.173753692507524704e+00
-1.051383231850260813e+02 3.930561051370761838e+00 1.735345580745489613e+01
1.072517485290075889e+01 -3.000280050416314026e+01 3.139053921403874625e+01
9.472076561152313445e+01 1.492082338482731529e+01 5.769338306868959876e+01
7.662539517737194217e+01 -1.040664040151203551e+01 -4.979999847105695210e+01
6.365234768835209422e+01 -9.711626901165299586e+00 6.086177457309843719e-01
-1.051492500428352095e+01 2.755791749730535045e+01 3.878199617730260229e+01
7.716634107474589221e+00 2.042741740282891882e+01 4.409719122367648225e+01
9.740472308901255261e+00 2.082709262494505609e+00 1.709796178614865170e+01
-2.604806927366072955e+01 8.069164955163576902e-02 5.039844224003030604e+01
2.922013102942887031e+01 1.467348330067203754e+01 -9.798898478014845637e+01
1.657590675130046876e+01 -2.476487785225127780e+01 5.953302572390307290e+01
-6.420368500935892087e+01 9.945330103515544806e+00 2.273001555616033542e+01
1.690123652113293815e+02 -1.290475375148475834e+01 -1.084395046951099673e+01
-1.508156395058286705e+02 -1.746497171349408006e+01 2.501388568149685554e+01
3.415070538374517639e+01 -2.529188766092743279e+01 -1.059042891556602140e+00
-8.691396195132523417e+01 -1.546573861264904437e+01 -1.486201394887577543e+01
-1.593253232339997396e+02 7.585796357297261316e+00 4.924761365199809404e+01
9.942594129375244449e+01 -8.582874252814345795e+00 -8.307762557614168486e+00
-4.137088844154774847e+01 -2.157797373357229631e+01 -1.940817248756027880e+01
-4.168175158894440813e+01 2.878590969635042995e+01 2.866065618536848802e+01
2.215512015348919661e+01 4.818251834743736595e+01 -1.872348538976291366e+01
1.422273330147017987e+02 3.653688551394123607e+01 -1.702545591539956504e+01
-9.637492517426983341e+01 -2.050154388847677467e+01 -9.760819275887882895e+00
-1.532055895514345778e+01 2.668387318172789957e+00 1.238431558770221130e+01
-4.485525967109017387e+01 -3.216826764414475903e+00 2.083541391741981386e+01
-8.194366092857445949e+01 6.551541333917318077e+00 -3.774508280583665254e+01
9.211816407521403960e+01 -1.927020071307646631e+01 -1.755468770006937262e+01
-6.250922268153480132e+01 8.410242161289662732e+00 -1.834821653205256453e+01
-7.143153299077658858e+01 -1.793081120429519970e+01 9.465948042564106046e+00
-5.181358682978252261e+01 1.038471671634615490e+01 -1.113675366461378502e+01
-4.710183468446324184e+00 4.716997087275958123e+00 -1.516508859468285131e+01
8.617690191284198420e+01 -5.193295701461424052e+00 -3.926130902125660072e+01
4.299779024011078121e+01 1.461207665421862600e+01 6.405692008889566580e+01
1.093643185930361597e+02 1.287935537345538783e+01 -1.812522503728042977e+01
2.847435182263997433e+01 -4.395153082912607090e+00 4.157662476432508214e+01
9.742526342953215135e+01 4.324419177838121797e+00 -4.891260373730328581e+01
-5.522504162782067283e+01 2.893001092933159057e+01 4.765887567864239394e+00
8.583266649961225880e+01 1.929120232286391357e+01 -5.378327052895099492e+00
1.259515360180557337e+02 1.161942170245587391e+01 -1.389873324495259155e+01
-8.118671021774790120e+01 -1.780591046571885050e+00 2.019144614329302456e+01
3.953978280640299658e+01 2.935944843640278279e+01 2.289505848111259922e+01
5.514028026064707433e+01 -7.408376333084232712e+00 3.394916876728200084e+00
-2.103703000556043923e-01 -3.011251865985465681e+00 -2.005973694445550404e+00
4.660022371862484647e+01 -2.114131991872547911e-01 -1.061362530120093517e+01
6.570107889603904994e+01 2.202086528263918197e+01 -3.218618035362634799e+01
8.418493880874767399e+01 -4.849995756459308893e+01 -4.794807796909163500e+01
-5.242994547062883015e+01 -3.344806548996947626e+00 4.575529564327288767e+01
9.278514197157592491e+01 1.267993337094011430e+01 -1.844449970346652989e+01
-5.031085873494613026e+01 -1.332203422581441465e+01 -2.328016194953072571e+01
5.233038739319007959e+01 1.329935187375431482e+01 -5.655235609947992792e+00
-8.892059295993083978e+00 -1.450149070112581384e+01 2.341969017396031560e+01
6.327905506429296167e+01 4.076928511032607894e+00 -3.932284630600762654e+01
-1.277219034813963816e+02 -3.458201273708269241e+01 -5.486575822457078644e+00
-7.571337795414123661e+01 -1.773280955147575355e+01 1.271279443207677140e+01
5.928262044454101876e+00 -1.082091327925621371e+01 -1.760846734855975271e+01
-8.390754537598606078e+01 -1.656725263207739829e+01 -4.035253176168210132e+01
9.441230201290342450e+01 4.917445819647277006e+00 2.404326983974419107e+01
-3.003231149142929013e+01 7.151954997317240270e+01 -4.829637403290323050e+01
-5.852363036307534827e+01 2.957674607644725739e+01 -2.685281415603548538e+01
2.203298560219166191e+01 -5.564314124237475845e+00 -6.015445101018795526e+01
-1.337486403498119003e+01 4.796010546854613033e+00 -1.945668735063540211e+01
9.641955527844402241e+01 -8.646210111996705194e+00 -4.747687150254417787e+00
-5.237701906934474039e+01 1.884884642761418405e+01 -2.730455470396821482e+01
4.065926582668618394e+00 4.689261537731878704e+00 3.847137023474139284e+01
-8.920436827367691990e+01 2.102093307399863065e+01 -3.678485985808589476e+01
-9.022196782369698553e+01 7.679448240695412764e+00 3.147005366617509736e+01
-8.618697733448904330e+01 -6.909293539956997243e+00 2.090193820940760361e+01
1.590921721460555034e+02 -5.059702926596800765e+00 -4.014667842911718054e+01
6.148299482434442353e+01 3.413137254113139818e+01 4.406359895407579330e+00
-1.185459171532492917e+01 -3.122345343755196723e+01 -1.783495658139320383e+01
3.774460006952188706e+01 -1.171332738775987536e+01 -2.479301334487593778e+01
