5.400419408935071885e+01 6.981145170986309267e+01
5.362000689177539581e-01 -1.107132891241921868e+01
9.484955507321181756e+01 -6.741714801439866278e+01
8.753779635884943389e+01 4.178974885379618698e+00
4.954341867369041807e+01 1.754672103392335814e+01
5.893619312115178843e+01 5.535919790849979094e+00
8.921773189182349029e+01 -3.477568501358988762e+00
-9.344836764155297715e+01 -5.214077481658756952e+00
9.542399301898042552e+01 1.096347530605673359e+00
-4.458556470758529144e+01 1.022220119411251993e+01
-7.845590189999231256e+01 -3.935059736141683828e+01
-7.780982380855152769e+01 1.761946846056218519e+01
-9.952624670609397128e+01 2.583382028301691236e+01
7.377177664365802023e+00 3.858885534860948496e+01
2.611720804821804975e+01 1.426912574332335915e+01
1.343564606932629246e+01 1.249846435678951018e+01
-1.371465988197396655e+02 5.225648087195543745e+00
-4.851048807109547312e+01 -1.527070109973603529e+01
6.772741469971899519e+00 4.748404058687954432e+01
1.209062623065312891e+02 6.991754916747541793e-03
-1.488824137640093284e+02 6.699955391110003688e+01
-3.528439997409312134e+00 7.658390542777479482e+01
1.066043018101002460e+01 -1.119877770835748443e+01
-1.130802683235983608e+02 2.104995152223211097e+00
9.321320478508830831e+01 -6.283166298445652842e+01
3.372568173460238938e+01 -2.560974565163823513e+01
2.858181668264920106e+01 3.714948897064693512e+01
-8.695655111863016984e+00 3.713024964513734716e+01
-3.775780690102211512e+00 -5.952972133491667250e+01
2.355845613686849305e+01 1.624121440592726984e+01
2.016461781308302079e+02 -6.627034265973863469e+00
4.100139704957760500e+01 3.550924526148830296e+01
-9.448482561211305608e+01 2.535543963655635835e+01
4.870802447546720515e+01 -1.843846439569565732e+01
-4.425456290261251269e+01 -5.309006457134030077e-01
-1.727874058773314303e+01 -2.376632065305206964e+01
-4.527108122773477739e+00 3.859738895108499435e+01
1.450830692868561655e+01 7.167679565608899850e+00
2.237283813914474706e+01 -5.877076874463826783e+01
2.319787246010313098e+01 -6.486265043701642696e+01
5.127595769579765062e+01 3.347117086690236931e+01
-1.126499725900458593e+01 1.065400372245847365e+02
2.340885800196964794e+01 4.251899156131189272e+01
-1.282775731674418296e+01 -2.243776271372583153e+01
-1.123147577124123302e+02 -2.008323952440406401e+01
1.496739621663436104e+01 6.832838904649521794e+01
9.928377770413500514e+01 -5.516916454911171996e+01
