4.609367912589733862e+01 9.851409234554431293e+01
-1.031335684816820830e+01 -8.546581733931432723e+01
-1.641655440631672036e+01 9.002991936679181606e+01
3.288620586609997076e+01 2.637587134167390346e+01
1.485222104596879262e+02 8.714205166298640393e+01
-4.953648672549894627e+01 -2.974372147848622205e+01
-3.372775765414927207e+01 3.438601157505586770e+01
2.088194224309629021e+01 4.385081532494443479e+01
2.701642000750629435e+01 9.208574563662578427e+00
-1.910806221141991301e+01 -3.501634575069494559e+01
-4.810022546916156472e+01 -1.262457604183816606e+01
2.597044491646321518e+01 -1.931908434999923685e+01
-7.485391922812481003e-01 1.818315166352955359e+01
-7.693905901677384307e+00 1.297081133943222442e+00
-3.476707785945389872e+01 -1.924222090148787956e+01
-6.352202763858734613e+00 -7.804603026129625221e+01
7.514424491434055220e+00 3.879786051323931062e+00
1.398085116769250291e+01 2.943249464031458373e+01
-1.953341075624909351e+01 1.824866558708106368e+01
3.979602330646009989e+01 2.384503899221562762e+01
-8.771437377862473284e+01 8.652078536536085096e+01
-3.369592530509124373e+01 2.521829280598925749e+01
-2.225200462703062243e+01 -4.498136174632352180e+01
3.201479605865343814e+01 3.246921675973342758e+01
5.049506703195685020e+01 1.103466726630668227e+01
-1.590019658424348314e+01 1.445692297043750862e+01
2.035957608674908670e+01 3.326814122393312090e+01
-6.508772495695868088e+01 -7.330728897318257964e+01
8.386094352868599344e+01 5.758902779016352724e-01
6.549440369574811571e-01 7.297118862192400002e+01
-7.601834336228650102e+01 -2.724416635953154042e+01
2.619537224043651236e+01 -5.534774065422558209e+01
-3.053124805997276781e+01 2.889792075703167740e+01
1.710902831342623642e+01 4.261159919598154744e+01
3.454556784193642471e+01 3.306726221034613644e+01
4.369674872218662642e+01 -4.577767462923972630e+00
3.741115756040620255e+01 -3.526091335353283540e+01
-1.265783255823209963e+01 -1.175387595275673220e+02
-4.613480505960451694e+01 -8.836897929018458342e+01
-3.631319968577891899e+01 -3.871378612139629638e+00
5.163828328823422709e+01 -5.092097646370697106e+01
4.946178478609958518e+01 -3.798639649578675659e+01
-4.533551652877532945e+01 -5.164618176574339969e+00
-7.296217141661513494e+01 -1.489023758305602918e+01
9.836057412429699554e-01 -1.093807273853070541e+02
2.444120863427313495e+01 -5.999897875242519518e+01
-4.075681880084027853e+01 -7.462555717259107269e+01
-2.939873180638965522e+00 3.732356110420443240e+00
4.194280335818424277e+01 4.159832041716558848e+01
9.216686192711886605e+00 -4.154865035865412892e+00
-6.168139970485292167e+01 1.881821672798282563e+01
-6.190388302242443785e+01 4.117306622091010126e+01
4.983561818783837971e+00 6.339047462112705489e+01
-9.647120983987976572e+00 -1.043883934539032481e+02
-7.430852024512650189e+01 -5.210670045330112998e+01
1.333504347625865627e+01 4.861343951046718104e+01
-2.344558617379194487e+01 2.430654308109453154e+01
7.386946431024453830e+01 2.991796665243650821e+01
4.752426833341574053e+01 4.643616617703321126e+00
3.622614594234481444e+01 1.138574028831520479e-01
6.519774063216977389e+00 7.435273869524353074e+01
-6.149257680310733321e+01 -5.510530149651522436e+01
1.505291952621951701e+00 -1.190414014722491203e+02
-2.750001358974812860e+01 -8.151243283909143145e+01
1.333259685530920358e+01 7.428852365925268941e+01
9.868908823500338201e+01 6.053172054555344772e+01
4.024776611116575253e+01 1.559599586502947588e+01
8.496833015827544244e+00 -3.706104329497235739e+01
-6.403460657335705797e+00 2.205422867322204183e+01
-4.794131620808159511e+01 -1.078498494685052655e+00
-2.097279837808346059e+01 -1.144822404706752472e+01
8.979106121170888244e+00 -1.972951664714592113e+01
-5.867691087663400396e+01 -4.161224820648720346e+00
3.650855040118234029e+01 3.883322693017414906e+01
-5.240207517556863337e+01 -6.254366461807622812e+01
-3.731004722207414304e+00 -3.210249561451326628e+01
7.607207921644133819e+01 6.218976618511146626e+01
5.683251159970498634e+01 4.994611684838984189e+01
-2.700090669159649792e+01 -8.897912967220196379e+01
-3.762044216753977111e+01 -6.373236194827416767e+01
2.925928349791585603e+01 2.513604831494436453e+01
3.025824173526203253e+01 1.872838882882694023e+01
9.256876576288372860e+01 8.017957002799403199e+01
1.654156008758273089e+01 -5.785244611643850021e+01
9.840211674858368340e+00 4.775737185374865135e+01
7.701324041210973803e+01 1.150805747999810613e+01
-1.655839206762869154e+01 4.368357337095637405e+01
-5.150389276495636182e+01 -3.181996005229020597e+01
2.612574890788226156e+01 5.840254511750363520e+01
-1.591457189112527715e+01 8.814818126778300211e+01
1.024574001398571852e+02 5.363094138846660996e+01
2.685924180891733926e+01 -5.198447188804574459e+00
4.907178352680976019e+00 7.436306207935474788e+01
4.966984112150517205e+01 -8.452933567198120102e+01
-6.396513500921322759e+01 1.598232194611797397e+01
2.879660822464559544e+01 3.431794305556072544e+01
-2.900421003273979004e+00 3.148197261868498131e+01
-3.170856138326503881e+01 -2.721240058568825049e+01
1.452367729607635205e+01 1.006371382632879801e+02
-4.829404796013607637e+01 -6.293816602865013543e+00
8.526425103359501989e+00 8.019724497858450718e+01
2.104780953285126799e+01 6.089739115655385149e+01
2.549584572420312156e+01 -6.128555233856682349e+01
-4.084592484937952861e+01 -1.894290447473556682e+01
-3.339499072934960111e+01 -5.337853714018364570e+01
-3.790047415043937917e+01 -2.585212841420066354e+01
2.171871293398630698e+01 5.832525220474180827e+01
2.461431525685229271e+00 -2.126030532491140335e+01
-7.048884615438413448e+01 -6.721683778743941673e+01
4.648645057943959813e+01 -7.354261459420781577e+00
4.630777944169881977e+01 3.638215172739285919e+01
-3.392331869159444580e+01 8.078453468952174887e+01
-7.184055205793523413e+00 5.876016941423753792e+01
-8.901439194300918345e+00 1.249069475942610410e+02
-5.383993542519583997e+01 5.334186678544132576e+01
-1.668568574297067642e+01 -1.049837313042526787e+01
7.555437360423326254e+00 2.652517640310915326e+01
-6.201437664848112519e+01 -2.858628673162729683e+01
3.971245871336322786e+00 2.095906829922315850e+01
9.016201733116373518e+00 -8.217710241322302522e+01
-5.547193130836259911e+01 8.237578499091826600e+00
-3.795861345040852797e+01 -9.239883443528235318e+01
5.040037958443189581e+01 -1.156453932735331591e+02
-2.096376791711634624e+01 -3.082345739199319823e+01
5.015017218722115189e+01 1.141786072563203724e+01
-4.548718758509424731e+01 3.276876194385613417e+01
-5.615247289890326243e+01 3.491441474906410036e+01
2.176031124940437067e+01 -7.985442771672870421e+00
4.419041723294499846e+00 2.659405316742307690e+01
5.164779248935406741e+01 -9.313316564597831970e+00
6.219467535056728735e+01 -1.323353697935988578e+02
-1.376323926361239458e+01 1.716439114143271638e+01
-3.576683405004565941e+01 3.511389994158424344e+01
-1.657573418493473838e+01 4.894163136629295252e+01
-7.581734787378319140e+01 8.498636946563910044e+01
-3.044432320274509252e+01 -9.777919602553245682e+01
-1.144248671587202004e+01 -4.121524928539327703e+01
3.963698811038722880e+01 -1.593108415129778344e+01
-6.404462747953124335e+01 -2.214910793440698811e+01
-8.157005585315516782e+00 1.826115851079587671e+01
1.094665077147909216e+01 -1.809811122974243247e+01
1.612031522403630746e+01 6.709161551626762332e+01
1.449908078398338596e+01 3.684153735239418381e+01
5.453196107917852586e+00 1.121292880343695764e+01
2.707703070531868050e+01 4.342911051025371449e+00
-1.304783378100583668e+01 8.042998115471925757e+01
1.373476645997371293e+02 -1.438918481449607789e+01
-2.513535129039443916e+01 2.506049800014486806e+01
-5.192955519874667658e+01 1.788538721753639891e+02
-1.752426239516270101e+01 -3.719101134994693325e+01
-7.068844548803552641e+01 -5.976732103189512912e+01
-2.770465677473110233e+01 -2.251990872164390112e+01
-7.556039042884671630e+01 -8.569048319415233550e+01
1.711751381160757290e+01 -7.042898864683503568e+00
1.663148011638393768e+02 1.721872261103600010e+01
-8.933323329699804916e+00 -7.889821135172995525e+01
3.413446692349286593e+01 -9.063640395157888463e+01
