1.471367692282638586e+02 1.365845809032692770e+01 4.622261092230503721e+01
1.929720728154384801e+02 4.162421888600298558e+01 -4.059826904912137024e+01
-2.346313311084616942e+02 1.265955882945012689e+01 3.654774572107415764e+01
-1.881304503433336777e+02 7.211709989939330434e+00 -1.130997359347128750e+01
1.931012700874709083e+02 1.351979585539327111e+01 -5.128380868401754356e+01
-1.996246956790859599e+02 -1.688399887283421918e+01 -8.614403167871659051e+00
2.274624558173515538e+02 2.363841375235131181e+01 1.582283746517808964e+01
1.809397470887350607e+02 3.014913152379075356e+01 -3.018149473688268358e+01
2.075352336364618111e+02 -1.112879612936322538e+01 6.488487035241881529e+00
1.963754841057718465e+02 -5.348215730645896393e+00 5.139999132024038886e+01
1.575693285498020089e+02 -2.179055125533421489e+01 4.682314032871914122e+01
-2.301395596514290673e+02 -7.744565907449096898e-02 3.536783840956778135e+01
-2.418524969864305945e+02 -2.696683380586108925e+01 1.586589481378624988e+01
-2.126347409101466894e+02 -3.663545425171441661e+00 -3.052290825372439897e+01
2.039750978961603494e+02 2.123016895987876040e+01 1.207284610506964029e+01
-2.311525869124822634e+02 4.220611267843512593e-01 1.010795139625627392e+01
2.532119420006816313e+02 2.810065054532727302e+01 -4.776874305651184471e+01
1.960734069042729288e+02 -1.209490197266537415e+01 -5.348431157253503443e+01
1.832429095534750445e+02 9.075988506466250882e+00 -1.379847472119993768e+01
1.999926068712162817e+02 -3.634045045716669087e+00 2.060084894509303410e+01
2.050620537832882633e+02 2.509684058945034479e+01 2.198935497977296905e+01
-1.503304372871301382e+02 9.329378440143202056e+00 3.491193769809228087e+01
-2.313536028505650677e+02 2.674836000097958788e+01 8.063112052621437442e+01
2.149654737997770724e+02 1.297280670715969997e+01 -3.333360548661916312e+01
2.018701761484343820e+02 -8.522471821796385072e+00 -6.575181062059120052e+01
2.023557366610517079e+02 -1.210845954079453435e+01 -4.561348259823998319e+01
2.036203485493289236e+02 -6.246670221535172374e+00 -1.989018229422502060e+01
2.024993743542631819e+02 -4.303782854394753343e+01 5.610103732519758779e+01
-1.881591661273168654e+02 3.343823649645333962e+00 -1.128898157980607131e+01
1.789941608624741320e+02 3.064200755596395709e+00 -4.809266835217571412e+01
2.448996158989388334e+02 -2.572763082031298509e+01 8.821272660493585382e-01
-1.997618006127646595e+02 -7.514952508325614566e+00 -2.521798016271686649e+01
2.093320197785967878e+02 -6.667521159643712281e+00 -2.083354756143550546e+01
-2.029735217207540643e+02 -1.801425761531871839e-01 -1.220224575072095341e+01
1.961703303849080271e+02 1.685303336776398098e+01 1.931334246455326920e+01
2.101446613459007153e+02 -4.378724429400286766e+01 -5.325868265042525707e+01
-2.161256923662108136e+02 -1.645076013261069647e+01 -3.978722552515945754e+00
1.738312407636635442e+02 -6.261037936116243685e+01 2.322366956742954258e+01
1.699836715738312876e+02 -1.080132182273492703e+01 8.521616049091546685e+00
-1.470494836893522006e+02 -6.334020023347738615e+00 -2.736080379735165380e+01
-1.593015404726773170e+02 -3.488980216953424218e+01 -6.161840113000351060e+00
2.470565097430012145e+02 -9.053930835298122304e+01 4.775474194791642901e+01
1.813785131441747751e+02 -3.065980420933778205e+01 8.353521447569541181e+00
-2.871231899359269732e+02 -6.014604888893082801e+01 -1.452538938375549815e+00
-1.830073621051055568e+02 -2.212297941721169181e+01 -1.096095873123490527e+01
-2.091961371514456687e+02 7.549810464162715284e+00 4.290697164612911507e+01
2.199839704483223102e+02 -2.916048916565858531e-02 1.240714699342329119e+01
-2.073374957479716443e+02 -4.292526820022410483e+00 2.209022274262441599e+01
-2.427422413543311563e+02 -3.698168978141414542e-01 -8.985102062392950728e+00
1.595471778370041136e+02 4.052946144362237213e+00 1.723692015367051766e+01
1.703550512882110297e+02 3.328233711460011079e+01 1.319127287717120645e+01
1.850837527808858454e+02 -1.220189775462272230e+01 -4.912431068723866190e+01
1.605330718667596557e+02 -1.582084553430973095e+00 9.779823961780410579e-01
-2.260919272163195615e+02 -5.125812095524815426e+00 -1.310545134357283459e+01
