1.445056229518305031e+02 7.508406624519262884e+00 -2.906078948968717057e+01
3.158189755482520766e+01 -7.322380871479928111e+00 -1.874368762144231937e+01
1.241027746098331903e+02 -3.080405865597985837e+01 -1.647833756107783287e+01
1.250139631897970247e+02 -3.180538207481562907e+01 -4.143163079364627777e+01
-1.236455568405426497e+01 3.648514084310537253e+00 6.588920553004836478e+00
-2.243703837105775278e+01 -3.955625147970749111e+01 -3.747009794909661196e+01
3.951830364003151175e+01 1.854403798384863578e+01 -2.333841946997476313e+01
-8.422321868011646018e+01 2.957235605399201006e+01 3.257767048614375938e+01
1.408899452006977526e+02 -1.206640097837989067e+01 8.502437680303934542e+00
8.570406895360507349e+01 -3.487174819355903566e+01 -1.088151119084386131e+01
-2.937650872279582615e+01 -3.434867128003826764e+01 1.521728021546078757e+01
-5.457008878234860560e+01 2.890577555244895436e+01 -2.287464948489146011e+01
-2.862168434150159513e+01 -1.363403433227023065e+01 -2.253162764625245273e+01
4.718126986884180951e+01 3.913322921001034160e+01 -1.059750189425331612e+01
6.955402810752531195e+01 4.169429297726914996e+01 -4.552854955894676436e+01
8.720657574447776028e+01 6.039655228238021323e+01 -2.678400070953982581e+00
9.353701633528358172e+01 -2.336643530997664087e+01 1.592905746592162508e+01
8.132279394441748366e+01 8.028837644504458027e+00 -3.255564486557160819e+01
4.757631075344404792e+01 -3.663830130717350697e-02 -5.289774369625639849e+01
6.349531194690170111e+01 7.349396881872628740e+00 -4.375289500787224028e+01
9.551791597397807365e+00 2.438625508426986332e+00 -2.628900821784189645e+01
4.066630541712147817e+01 6.713676524956539993e+00 3.854533973927135371e+00
-8.032190504311537893e+01 -5.906183863349370711e+01 -2.509031360846261549e+01
-4.255165408790891490e+01 -2.084923715707766334e+01 -2.377854868222179974e+01
-1.934853966124149593e+01 -1.392630872428833833e+01 8.784535956459012596e+01
9.204058520197311566e+01 6.877047323245045085e+00 3.573277234764552190e+01
7.668598994280635850e+01 -3.123204099324552985e+01 -3.489123542992260241e+01
1.615859945044881556e+02 1.672804651948205645e+01 2.334068092610373668e+01
2.143583219309779153e+01 -1.354109562221237439e+01 2.269387592937761866e+01
1.090865404408930743e+02 -3.311588599536865463e+00 -2.454580794001039479e+01
1.170392526400791269e+02 1.693684955854060092e+01 -3.047649914226414580e+01
1.207952106508138286e+02 -1.013990767158502493e+01 -5.351509608976561339e+01
-4.613605804835142976e+01 -6.884038561318096328e+00 1.144686286199141101e+01
-7.098204190352490173e+01 -3.542012025733372038e+00 -2.355960170402255116e+01
1.370232701633928230e+02 2.592136978433931560e+01 3.917521603963211163e+01
-3.455267437115775664e+00 4.374259983433682208e+01 3.448070826791664700e+01
6.810637251681359317e+01 -1.743400788506263055e+01 -1.635634180596443699e+01
4.812054555647158338e+01 -1.709413146237842085e+01 3.314751595439684451e+01
-3.382134098425066959e+00 -1.330319842745218040e+01 4.468204611884492294e+01
3.638587927112588005e+01 -1.324410345037308590e+00 2.067926350267494584e+01
9.448579868223731637e+01 -5.768072206477139474e-01 -2.545278919117048133e+01
7.601487777290284953e+01 -1.556181897200397835e+01 3.883178167152912419e+00
9.336912154500697625e+01 -3.174786148114936779e+01 -1.068448762668237073e+01
5.734713719060864179e+01 -3.680716117703932699e+00 3.925398547123401016e+01
-4.460322947084677025e+00 -4.623440949978636638e+01 2.565694578475984144e+01
1.566358360022774150e+02 1.213468532133700428e+01 -2.956951390211922970e+01
3.157797936957289053e+01 -2.453897152503220624e+01 4.232436242380207148e+01
2.009091154397547712e+02 7.232471463265262912e+00 -5.083558350178747531e+01
-1.294858897147819832e+01 -2.688409577616799773e+00 9.339609805853090307e+00
4.209605945191172793e+01 -1.666341283306109489e+01 1.591861488717796647e+01
1.207529883308118457e+02 9.842874435485949647e+00 2.589792947372859899e+01
4.169793893053836342e+01 -1.311605733543159502e+01 3.747354253356446208e+01
1.447984727715991653e+02 9.707556588338018599e+00 4.545789305717745066e+01
7.489184775167442965e+00 3.189507434479607539e+01 -7.878647765933560754e-01
4.992491914074986425e+01 -2.418903077941048529e+00 -9.472731767250641255e+00
5.871702728038814456e+01 2.310855741086220050e+01 -1.399925792911633593e+01
1.361403097325024305e+02 6.748355268201057022e+00 -9.017076813534867341e+00
1.266439473463443193e+02 -3.456477336416095625e+01 2.069110445232547946e+00
1.123373613077544206e+02 2.401702451086747914e+01 6.081816626684793192e+01
1.629237939768002832e+02 4.225009345078332501e+01 -2.095505189674400359e+00
1.667823099384320784e+01 9.489163645793775359e+00 1.312307520246644543e+00
4.143674891584062436e+01 -3.398217494470536337e+01 -7.603285853843979147e+00
3.502233536378382439e+01 -4.629046500205102888e+01 -4.861673122029684890e+01
